revenue,potential_revenue,pl_inventory_percentage
80.93,143.57,-77.4
35.43,40.18,-13.41
178.86,349.7,-95.52
108.76,146.99,-35.15
687.26,874.25,-27.21
616.89,926.65,-50.21
47.5,53.49,-12.61
558.55,730.43,-30.77
304.38,495.79,-62.89
654.7,886.72,-35.44
858.21,1177.18,-37.17
576.09,791.9,-37.46
128.78,151.9,-17.95
262.7,391.32,-48.96
347.27,446.8,-28.66
142.41,305.85,-114.77
610.84,851.12,-39.34
104.6,135.26,-29.31
534.14,773.17,-44.75
680.75,969.56,-42.43
375.32,550.25,-46.61
605.61,899.16,-48.47
503.14,745.78,-48.23
429.63,592.4,-37.89
502.45,616.34,-22.67
411.67,610.8,-48.37
49.32,105.73,-114.38
445.16,580.92,-30.5
685.78,962.77,-40.39
179.02,222.75,-24.43
498.81,715.88,-43.52
130.44,195.05,-49.53
592.82,864.25,-45.79
331.47,477.14,-43.95
53.86,53.86,0.0
108.85,151.78,-39.44
578.02,830.57,-43.69
155.7,211.3,-35.71
275.57,324.92,-17.91
619.12,833.96,-34.7
74.61,105.11,-40.88
310.95,487.03,-56.63
55.38,100.6,-81.65
541.67,732.26,-35.19
496.39,720.16,-45.08
617.61,872.94,-41.34
0.0,0.0,0.0
287.94,374.51,-30.07
196.23,283.76,-44.61
419.5,639.44,-52.43
637.63,885.74,-38.91
235.91,289.89,-22.88
326.22,486.42,-49.11
319.92,463.82,-44.98
819.95,1054.45,-28.6
227.64,323.71,-42.2
452.85,668.56,-47.63
481.15,671.41,-39.54
70.78,93.52,-32.13
73.45,94.38,-28.5
708.2,907.89,-28.2
477.54,702.48,-47.1
203.62,258.15,-26.78
162.82,199.74,-22.68
136.73,196.12,-43.44
181.35,293.21,-61.68
79.97,82.96,-3.74
418.69,486.74,-16.25
533.95,805.19,-50.8
125.28,157.82,-25.97
536.62,840.46,-56.62
299.48,440.31,-47.02
548.06,681.25,-24.3
100.71,186.35,-85.04
280.02,427.57,-52.69
49.97,49.97,0.0
395.02,548.72,-38.91
451.01,587.6,-30.29
481.99,654.28,-35.75
400.78,603.45,-50.57
409.27,631.29,-54.25
489.72,721.51,-47.33
622.56,849.98,-36.53
330.73,446.66,-35.05
139.61,286.01,-104.86
307.01,611.49,-99.18
0.0,0.0,0.0
473.55,633.44,-33.76
409.6,580.76,-41.79
374.96,528.72,-41.01
800.99,1056.33,-31.88
482.94,737.47,-52.7
384.77,519.45,-35.0
0.0,0.0,0.0
313.44,415.6,-32.59
61.56,113.95,-85.1
223.05,378.9,-69.87
530.15,743.13,-40.17
554.13,814.21,-46.93
38.21,42.21,-10.47
340.34,464.3,-36.42
455.53,684.68,-50.3
469.44,671.68,-43.08
0.0,0.0,0.0
220.38,336.1,-52.51
347.09,528.13,-52.16
243.82,315.32,-29.32
638.51,782.25,-22.51
673.22,1001.54,-48.77
364.62,504.33,-38.32
632.76,893.83,-41.26
764.94,1178.72,-54.09
0.0,0.0,0.0
412.53,519.64,-25.96
651.42,930.48,-42.84
469.18,717.38,-52.9
492.08,708.89,-44.06
375.58,619.69,-65.0
750.78,1131.34,-50.69
264.9,496.5,-87.43
129.08,201.54,-56.14
527.02,839.71,-59.33
769.38,1032.09,-34.15
558.39,776.18,-39.0
396.3,564.94,-42.55
558.84,813.18,-45.51
271.18,334.76,-23.45
531.2,642.01,-20.86
193.04,260.51,-34.95
45.57,131.07,-187.62
318.92,457.13,-43.34
435.15,567.58,-30.43
571.31,807.73,-41.38
374.16,490.3,-31.04
242.59,348.82,-43.79
99.94,120.23,-20.3
54.17,85.78,-58.35
386.66,546.18,-41.26
482.69,694.15,-43.81
677.06,819.24,-21.0
288.67,437.06,-51.4
320.6,601.96,-87.76
355.18,481.78,-35.64
583.2,976.75,-67.48
405.65,519.77,-28.13
50.87,78.55,-54.41
528.36,727.62,-37.71
409.76,590.5,-44.11
79.97,119.43,-49.34
449.19,535.51,-19.22
454.31,693.28,-52.6
325.57,402.3,-23.57
23.0,31.44,-36.7
316.48,495.98,-56.72
618.9,845.24,-36.57
320.13,432.57,-35.12
572.17,855.21,-49.47
348.13,462.31,-32.8
394.45,557.88,-41.43
240.27,271.44,-12.97
122.3,170.26,-39.22
556.32,827.51,-48.75
252.32,370.91,-47.0
210.79,323.19,-53.32
243.54,321.94,-32.19
628.62,928.46,-47.7
687.84,947.04,-37.68
389.29,660.42,-69.65
473.73,694.9,-46.69
31.99,53.68,-67.8
682.09,905.97,-32.82
146.45,264.0,-80.27
93.85,123.59,-31.69
363.63,514.68,-41.54
240.3,362.35,-50.79
138.65,170.08,-22.67
538.73,686.9,-27.5
134.18,145.57,-8.49
676.66,932.62,-37.83
190.04,309.99,-63.12
713.23,1021.19,-43.18
148.06,206.35,-39.37
391.1,599.31,-53.24
260.53,372.1,-42.82
145.3,226.99,-56.22
646.73,982.4,-51.9
587.75,821.74,-39.81
32.57,45.06,-38.35
666.54,890.98,-33.67
32.13,32.13,0.0
198.43,277.9,-40.05
588.57,690.31,-17.29
528.54,817.25,-54.62
314.07,430.65,-37.12
133.21,158.23,-18.78
954.34,1311.81,-37.46
357.72,507.18,-41.78
6.24,6.24,0.0
670.11,1077.64,-60.82
48.28,67.35,-39.5
220.77,321.38,-45.57
697.25,933.1,-33.83
9.75,9.75,0.0
702.68,901.18,-28.25
34.73,36.88,-6.19
531.61,900.2,-69.33
287.45,362.16,-25.99
369.07,452.24,-22.54
550.27,766.86,-39.36
470.16,757.23,-61.06
576.83,762.99,-32.27
600.23,931.81,-55.24
260.12,341.35,-31.23
669.85,897.09,-33.92
515.96,773.91,-49.99
422.29,667.43,-58.05
549.4,733.69,-33.54
259.44,403.89,-55.68
163.66,200.1,-22.27
486.36,625.67,-28.64
604.13,955.03,-58.08
146.99,272.43,-85.34
448.94,766.67,-70.77
409.1,594.11,-45.22
88.41,108.94,-23.22
454.56,636.34,-39.99
657.78,851.6,-29.47
521.16,683.71,-31.19
476.17,645.74,-35.61
300.61,485.85,-61.62
619.72,885.2,-42.84
718.01,1099.89,-53.19
451.0,628.48,-39.35
94.21,130.9,-38.94
683.36,853.07,-24.83
466.2,609.62,-30.76
191.69,258.42,-34.81
269.11,346.08,-28.6
220.96,390.04,-76.52
415.19,583.7,-40.59
616.52,925.56,-50.13
213.22,266.91,-25.18
446.13,688.6,-54.35
632.97,860.0,-35.87
172.46,253.23,-46.83
525.2,641.7,-22.18
345.85,507.33,-46.69
166.64,225.36,-35.24
604.07,865.51,-43.28
153.47,188.75,-22.99
84.71,120.43,-42.17
122.99,164.44,-33.7
30.49,50.69,-66.25
98.64,110.88,-12.41
353.03,433.22,-22.71
748.93,1051.19,-40.36
464.48,588.3,-26.66
247.68,348.74,-40.8
674.2,961.37,-42.59
126.12,169.29,-34.23
593.61,798.8,-34.57
122.15,197.57,-61.74
796.56,1080.3,-35.62
754.58,1192.22,-58.0
562.92,803.43,-42.73
118.24,161.42,-36.52
530.17,719.5,-35.71
324.54,452.65,-39.47
44.42,77.42,-74.29
584.89,849.12,-45.18
367.48,491.97,-33.88
152.75,181.48,-18.81
238.41,362.71,-52.14
232.56,316.77,-36.21
55.17,80.1,-45.19
395.32,631.21,-59.67
367.01,519.46,-41.54
364.26,487.55,-33.85
227.39,291.6,-28.24
400.32,573.55,-43.27
149.0,220.06,-47.69
232.46,366.78,-57.78
753.22,986.33,-30.95
313.5,441.06,-40.69
187.25,280.77,-49.94
444.65,599.44,-34.81
74.66,109.07,-46.09
96.43,140.92,-46.14
679.63,881.69,-29.73
585.85,855.83,-46.08
493.32,673.73,-36.57
369.09,545.61,-47.83
411.93,601.38,-45.99
409.14,549.76,-34.37
402.19,513.51,-27.68
561.87,907.35,-61.49
117.96,150.65,-27.71
156.09,214.2,-37.23
575.25,725.65,-26.15
389.53,534.99,-37.34
189.16,237.26,-25.43
324.13,548.64,-69.27
50.87,66.22,-30.17
158.6,240.09,-51.38
336.61,443.08,-31.63
709.34,888.73,-25.29
301.36,420.19,-39.43
670.35,1047.7,-56.29
686.89,1012.04,-47.34
482.91,665.14,-37.74
374.11,494.49,-32.18
271.34,346.0,-27.52
396.05,543.76,-37.3
193.69,245.2,-26.59
425.02,615.92,-44.92
0.0,0.0,0.0
251.95,335.94,-33.34
30.77,45.66,-48.39
623.75,850.47,-36.35
245.81,347.77,-41.48
170.18,224.45,-31.89
40.66,55.9,-37.48
656.35,1033.37,-57.44
121.33,278.94,-129.9
533.82,767.37,-43.75
624.59,915.85,-46.63
104.27,117.15,-12.35
0.0,0.0,0.0
377.14,567.39,-50.45
576.5,732.48,-27.06
624.35,879.36,-40.84
442.06,653.29,-47.78
190.3,225.62,-18.56
52.47,68.72,-30.97
364.41,602.5,-65.34
379.72,533.74,-40.56
871.25,1157.65,-32.87
642.34,928.85,-44.6
267.29,413.85,-54.83
590.68,912.1,-54.42
193.44,279.82,-44.65
181.38,212.63,-17.23
464.57,617.45,-32.91
270.62,357.61,-32.14
131.69,197.5,-49.97
616.16,857.9,-39.23
220.19,281.6,-27.89
282.86,366.19,-29.46
0.0,0.0,0.0
380.19,515.01,-35.46
364.81,528.37,-44.83
774.41,1079.26,-39.37
449.43,605.97,-34.83
282.25,338.9,-20.07
136.22,217.05,-59.34
147.65,191.28,-29.55
361.21,459.63,-27.25
592.04,746.58,-26.1
603.03,788.56,-30.77
647.93,896.2,-38.32
514.28,831.7,-61.72
0.0,0.0,0.0
750.78,1094.48,-45.78
528.66,758.11,-43.4
394.44,556.02,-40.96
434.55,626.7,-44.22
415.83,581.73,-39.9
145.1,284.59,-96.13
81.03,130.49,-61.04
275.68,378.63,-37.34
207.61,328.3,-58.13
378.82,628.69,-65.96
690.67,923.31,-33.68
193.95,264.66,-36.46
443.97,659.1,-48.46
583.13,857.32,-47.02
27.49,38.93,-41.62
413.84,540.88,-30.7
383.79,474.56,-23.65
404.33,546.93,-35.27
567.46,755.7,-33.17
156.14,190.45,-21.97
89.74,101.97,-13.63
273.14,319.08,-16.82
279.97,406.28,-45.12
388.68,603.84,-55.36
611.98,787.22,-28.63
572.26,863.71,-50.93
557.11,841.99,-51.14
159.15,209.76,-31.8
497.94,760.12,-52.65
275.0,415.41,-51.06
239.87,319.93,-33.38
408.83,570.46,-39.53
173.96,284.4,-63.49
698.07,1065.87,-52.69
183.12,231.25,-26.28
674.84,923.71,-36.88
471.31,559.01,-18.61
137.71,177.99,-29.25
0.0,0.0,0.0
129.48,149.66,-15.59
0.0,0.0,0.0
18.5,18.5,0.0
554.68,878.48,-58.38
613.37,922.1,-50.33
175.66,249.61,-42.1
0.0,0.0,0.0
659.6,864.17,-31.01
392.19,530.77,-35.33
532.93,785.42,-47.38
253.08,367.19,-45.09
307.07,543.76,-77.08
5.6,23.09,-312.32
381.85,608.09,-59.25
446.52,639.58,-43.24
322.94,394.63,-22.2
41.94,92.91,-121.53
168.93,216.5,-28.16
32.9,54.64,-66.08
497.32,730.99,-46.99
250.95,346.28,-37.99
0.0,0.0,0.0
329.82,465.42,-41.11
276.41,395.63,-43.13
131.32,200.99,-53.05
539.17,838.49,-55.51
63.67,94.55,-48.5
37.69,79.68,-111.41
261.72,340.52,-30.11
96.03,107.22,-11.65
98.75,152.7,-54.63
395.55,591.71,-49.59
257.8,354.27,-37.42
620.04,880.47,-42.0
495.33,673.92,-36.05
349.42,498.6,-42.69
660.24,872.0,-32.07
259.32,425.57,-64.11
418.37,552.93,-32.16
151.61,210.75,-39.01
141.39,197.05,-39.37
84.04,111.04,-32.13
106.86,137.28,-28.47
640.75,889.6,-38.84
385.13,687.91,-78.62
535.37,662.49,-23.74
36.48,49.83,-36.6
0.0,0.0,0.0
30.24,40.19,-32.9
280.1,472.58,-68.72
42.97,56.56,-31.63
639.9,799.31,-24.91
11.97,15.72,-31.33
398.37,581.11,-45.87
85.92,103.39,-20.33
388.84,563.55,-44.93
347.59,540.88,-55.61
644.42,917.08,-42.31
142.53,181.51,-27.35
179.18,242.53,-35.36
242.94,360.37,-48.34
655.06,803.01,-22.59
396.05,553.74,-39.82
444.67,626.65,-40.92
441.49,591.71,-34.03
244.37,329.92,-35.01
96.56,167.44,-73.41
215.06,260.48,-21.12
0.0,0.0,0.0
178.22,207.9,-16.65
399.82,569.87,-42.53
667.07,1023.56,-53.44
478.96,669.91,-39.87
111.45,133.59,-19.87
0.0,0.0,0.0
416.97,579.29,-38.93
604.26,701.87,-16.15
654.27,825.01,-26.1
269.94,355.73,-31.78
382.4,490.18,-28.19
513.93,732.52,-42.53
245.74,380.14,-54.69
434.3,632.76,-45.7
495.24,654.6,-32.18
9.0,26.0,-188.89
524.51,824.92,-57.27
104.66,138.89,-32.71
549.85,855.36,-55.56
360.81,465.86,-29.12
703.86,1050.74,-49.28
564.72,876.46,-55.2
722.3,952.44,-31.86
133.74,190.35,-42.33
375.97,485.5,-29.13
323.58,487.2,-50.57
688.49,1018.44,-47.92
456.02,595.14,-30.51
369.48,509.68,-37.95
109.3,132.24,-20.99
263.83,357.5,-35.5
58.32,71.82,-23.15
490.27,778.34,-58.76
40.89,45.14,-10.39
117.06,155.75,-33.05
247.1,323.73,-31.01
56.96,76.39,-34.11
342.76,509.13,-48.54
452.82,593.75,-31.12
444.03,585.61,-31.89
317.95,478.91,-50.62
179.55,244.8,-36.34
368.68,515.86,-39.92
449.8,690.13,-53.43
348.04,466.85,-34.14
530.3,833.61,-57.2
563.8,685.14,-21.52
239.65,284.38,-18.66
479.96,694.55,-44.71
384.45,552.77,-43.78
378.85,560.83,-48.03
487.61,679.87,-39.43
316.3,487.57,-54.15
267.71,369.66,-38.08
700.67,909.21,-29.76
613.72,965.09,-57.25
344.93,522.71,-51.54
323.22,501.52,-55.16
333.94,473.95,-41.93
819.72,1129.39,-37.78
653.5,941.32,-44.04
593.78,899.94,-51.56
52.31,77.28,-47.73
353.18,453.63,-28.44
146.25,171.69,-17.39
106.42,129.38,-21.57
685.18,909.23,-32.7
663.07,995.35,-50.11
76.5,139.85,-82.81
313.7,364.48,-16.19
197.52,346.77,-75.56
128.28,206.98,-61.35
99.19,183.6,-85.1
606.37,844.77,-39.32
135.72,192.17,-41.59
322.93,496.06,-53.61
101.17,126.2,-24.74
86.54,150.2,-73.56
386.54,516.23,-33.55
624.14,842.34,-34.96
506.83,770.93,-52.11
553.38,798.46,-44.29
123.6,186.97,-51.27
72.5,108.74,-49.99
325.99,478.9,-46.91
133.43,187.3,-40.37
739.4,1048.13,-41.75
831.24,1280.48,-54.04
30.24,30.24,0.0
194.83,237.05,-21.67
365.02,560.65,-53.59
668.41,870.39,-30.22
613.03,848.99,-38.49
26.73,26.73,0.0
342.37,478.83,-39.86
151.99,250.28,-64.67
74.41,140.38,-88.66
0.0,0.0,0.0
224.13,345.48,-54.14
225.33,337.9,-49.96
161.83,224.23,-38.56
479.39,840.51,-75.33
217.97,271.24,-24.44
102.79,147.82,-43.81
58.79,71.91,-22.32
198.26,294.55,-48.57
391.46,507.32,-29.6
55.68,69.5,-24.82
31.72,33.22,-4.73
186.33,258.1,-38.52
568.88,820.98,-44.32
525.48,710.64,-35.24
341.42,415.63,-21.74
0.0,0.0,0.0
538.11,664.58,-23.5
465.96,540.89,-16.08
482.19,710.95,-47.44
679.92,941.76,-38.51
251.52,362.39,-44.08
617.19,899.89,-45.8
632.31,858.73,-35.81
308.82,425.67,-37.84
62.3,75.84,-21.73
453.77,590.31,-30.09
626.06,852.44,-36.16
105.6,234.24,-121.82
15.99,21.94,-37.21
143.63,148.62,-3.47
331.25,449.12,-35.58
308.17,412.66,-33.91
606.6,872.14,-43.78
173.92,224.8,-29.25
281.14,435.19,-54.79
778.37,1182.28,-51.89
471.6,584.9,-24.02
392.98,552.47,-40.58
315.04,374.31,-18.81
61.95,70.2,-13.32
77.21,108.12,-40.03
604.86,801.86,-32.57
379.9,473.59,-24.66
17.04,22.03,-29.28
639.31,956.3,-49.58
0.0,0.0,0.0
497.54,764.77,-53.71
246.26,389.17,-58.03
286.03,412.08,-44.07
427.81,548.29,-28.16
172.84,230.46,-33.34
370.75,505.38,-36.31
441.55,689.43,-56.14
79.85,157.65,-97.43
541.26,695.16,-28.43
591.86,840.36,-41.99
333.05,426.0,-27.91
419.72,587.24,-39.91
402.43,478.78,-18.97
346.53,456.37,-31.7
179.85,237.87,-32.26
390.59,521.18,-33.43
123.61,182.04,-47.27
142.83,176.32,-23.45
719.2,1162.72,-61.67
487.27,697.71,-43.19
679.71,948.74,-39.58
165.8,227.41,-37.16
727.48,965.82,-32.76
697.05,966.92,-38.72
212.6,308.19,-44.96
707.68,977.28,-38.1
51.76,92.13,-77.99
9.74,9.74,0.0
25.2,27.7,-9.92
611.0,912.24,-49.3
828.7,1131.48,-36.54
436.29,652.21,-49.49
235.52,328.43,-39.45
19.98,23.73,-18.77
597.76,861.46,-44.11
468.81,638.52,-36.2
223.13,281.86,-26.32
319.67,511.97,-60.16
767.49,1019.93,-32.89
452.76,725.08,-60.15
129.8,151.48,-16.7
866.77,1096.46,-26.5
209.67,283.14,-35.04
244.97,308.94,-26.11
752.94,1061.31,-40.96
324.51,421.4,-29.86
574.2,849.54,-47.95
591.97,855.62,-44.54
597.08,748.58,-25.37
0.0,0.0,0.0
374.11,445.63,-19.12
50.72,59.97,-18.24
76.87,91.35,-18.84
350.45,516.42,-47.36
169.33,225.93,-33.43
45.95,49.05,-6.75
877.7,1236.76,-40.91
223.11,429.43,-92.47
322.72,470.33,-45.74
385.41,534.74,-38.75
755.39,1077.58,-42.65
498.83,796.23,-59.62
284.58,390.73,-37.3
297.19,402.86,-35.56
0.0,0.0,0.0
432.99,608.79,-40.6
334.08,427.52,-27.97
229.16,425.42,-85.64
652.4,821.2,-25.87
224.3,332.0,-48.02
446.15,653.05,-46.37
107.35,138.32,-28.85
508.76,883.11,-73.58
338.53,473.22,-39.79
588.07,857.89,-45.88
259.14,338.59,-30.66
0.0,0.0,0.0
573.32,914.57,-59.52
709.72,1044.63,-47.19
229.52,314.65,-37.09
502.79,752.2,-49.61
254.58,323.79,-27.19
205.87,283.71,-37.81
743.97,994.84,-33.72
8.0,8.0,0.0
556.67,808.36,-45.21
620.88,947.83,-52.66
323.38,429.45,-32.8
28.72,48.41,-68.56
0.0,0.0,0.0
190.24,263.53,-38.53
560.46,788.73,-40.73
310.4,402.01,-29.51
240.58,354.97,-47.55
425.19,593.56,-39.6
680.87,913.31,-34.14
526.31,691.42,-31.37
41.54,79.52,-91.43
617.14,794.02,-28.66
321.6,671.82,-108.9
297.52,444.2,-49.3
426.96,623.99,-46.15
373.14,573.11,-53.59
0.0,0.0,0.0
210.86,301.52,-43.0
544.42,783.29,-43.88
496.53,719.25,-44.86
722.4,1112.44,-53.99
166.22,173.17,-4.18
375.88,479.31,-27.52
670.35,846.12,-26.22
757.25,1071.31,-41.47
82.21,181.01,-120.18
424.14,568.08,-33.94
403.92,580.25,-43.65
642.01,811.75,-26.44
151.27,239.03,-58.02
296.46,429.75,-44.96
501.45,725.05,-44.59
124.93,149.22,-19.44
596.83,780.38,-30.75
251.95,373.3,-48.16
310.86,479.87,-54.37
391.57,508.62,-29.89
380.27,585.71,-54.02
622.54,805.6,-29.41
538.12,789.59,-46.73
173.16,219.69,-26.87
264.92,361.42,-36.43
384.27,585.07,-52.25
689.92,904.5,-31.1
395.87,608.11,-53.61
484.65,610.6,-25.99
25.73,62.14,-141.51
558.14,803.3,-43.92
486.94,622.71,-27.88
538.07,724.74,-34.69
319.56,518.85,-62.36
338.03,460.89,-36.35
379.68,560.18,-47.54
504.23,723.38,-43.46
174.03,253.42,-45.62
126.35,176.87,-39.98
291.66,416.88,-42.93
353.64,514.73,-45.55
53.37,72.22,-35.32
559.11,740.84,-32.5
297.58,441.4,-48.33
424.15,652.2,-53.77
370.28,518.29,-39.97
537.78,657.16,-22.2
28.23,67.7,-139.82
522.36,723.2,-38.45
579.0,736.34,-27.17
596.54,962.95,-61.42
336.32,418.47,-24.43
221.54,257.74,-16.34
581.57,849.41,-46.05
241.62,364.73,-50.95
63.56,70.06,-10.23
458.7,614.74,-34.02
424.56,625.44,-47.31
344.9,544.68,-57.92
705.92,1105.89,-56.66
341.16,485.83,-42.41
6.0,12.29,-104.83
724.55,1073.97,-48.23
682.98,897.11,-31.35
457.47,674.84,-47.52
204.35,286.44,-40.17
564.95,860.33,-52.28
167.35,416.2,-148.7
57.98,78.01,-34.55
292.12,386.07,-32.16
478.18,624.3,-30.56
765.3,1093.84,-42.93
45.52,54.02,-18.67
91.03,112.93,-24.06
106.94,218.69,-104.5
146.1,188.76,-29.2
69.66,180.45,-159.04
403.0,557.13,-38.25
344.74,565.14,-63.93
337.01,497.23,-47.54
106.38,137.56,-29.31
456.73,737.95,-61.57
482.48,707.42,-46.62
368.14,480.98,-30.65
426.43,557.18,-30.66
429.92,589.59,-37.14
452.67,732.83,-61.89
290.97,394.74,-35.66
318.91,468.04,-46.76
503.97,656.88,-30.34
504.55,700.73,-38.88
153.36,246.6,-60.8
335.37,462.46,-37.9
112.01,164.92,-47.24
98.33,138.75,-41.11
790.69,1096.54,-38.68
23.87,41.77,-74.99
187.67,268.91,-43.29
193.15,258.05,-33.6
0.0,0.0,0.0
399.91,517.66,-29.44
184.59,279.47,-51.4
616.16,752.8,-22.18
420.25,582.88,-38.7
200.13,316.45,-58.12
564.58,890.89,-57.8
369.51,519.6,-40.62
441.42,655.7,-48.54
279.47,390.34,-39.67
421.63,651.79,-54.59
203.29,327.93,-61.31
394.07,508.52,-29.04
366.84,532.99,-45.29
322.12,459.19,-42.55
23.47,29.92,-27.48
0.0,0.0,0.0
117.67,171.86,-46.05
128.35,160.53,-25.07
459.58,790.28,-71.96
480.45,627.37,-30.58
31.89,62.01,-94.45
178.12,290.3,-62.98
671.46,904.02,-34.63
506.3,681.41,-34.59
714.98,995.89,-39.29
341.79,501.56,-46.75
272.04,426.04,-56.61
508.75,679.75,-33.61
627.34,931.36,-48.46
508.69,795.81,-56.44
408.9,548.49,-34.14
369.28,513.98,-39.18
12.39,18.38,-48.35
525.78,779.63,-48.28
574.23,838.8,-46.07
520.36,695.32,-33.62
388.97,533.72,-37.21
0.0,0.0,0.0
226.49,359.34,-58.66
468.22,713.95,-52.48
600.01,940.92,-56.82
338.58,578.1,-70.74
2.99,7.98,-166.89
490.88,626.47,-27.62
656.45,972.44,-48.14
0.0,0.0,0.0
143.38,221.88,-54.75
54.81,76.5,-39.57
484.42,678.95,-40.16
396.0,552.6,-39.55
411.13,547.87,-33.26
435.42,601.4,-38.12
328.84,495.64,-50.72
265.64,322.13,-21.27
222.17,291.38,-31.15
233.9,346.94,-48.33
581.29,755.46,-29.96
349.66,617.01,-76.46
136.82,197.3,-44.2
534.12,673.44,-26.08
587.72,825.76,-40.5
177.78,246.01,-38.38
486.42,612.54,-25.93
147.72,208.44,-41.1
326.39,541.57,-65.93
695.08,896.94,-29.04
484.69,747.36,-54.19
208.13,346.21,-66.34
193.42,252.36,-30.47
301.17,482.9,-60.34
386.91,626.64,-61.96
141.34,172.78,-22.24
0.0,0.0,0.0
514.31,694.04,-34.95
648.73,935.29,-44.17
564.55,747.92,-32.48
302.86,432.24,-42.72
629.42,883.5,-40.37
689.16,967.87,-40.44
0.0,0.0,0.0
611.22,749.5,-22.62
551.47,715.69,-29.78
395.26,571.23,-44.52
574.31,754.15,-31.31
265.83,351.35,-32.17
531.99,763.27,-43.47
0.0,0.0,0.0
753.89,1013.85,-34.48
246.31,287.41,-16.69
439.53,604.27,-37.48
520.43,715.39,-37.46
580.89,1050.83,-80.9
494.0,752.49,-52.33
452.67,666.16,-47.16
53.85,64.84,-20.41
364.58,544.95,-49.47
517.59,659.44,-27.41
630.75,924.09,-46.51
280.44,344.25,-22.75
522.47,805.4,-54.15
587.81,815.17,-38.68
597.56,824.54,-37.98
191.66,303.08,-58.13
450.44,698.8,-55.14
0.0,0.0,0.0
505.11,781.12,-54.64
605.91,842.11,-38.98
535.33,688.05,-28.53
333.98,437.58,-31.02
651.37,918.17,-40.96
578.6,881.24,-52.31
132.15,167.16,-26.49
530.78,758.08,-42.82
0.0,0.0,0.0
287.94,446.63,-55.11
477.2,629.16,-31.84
154.88,248.19,-60.25
169.44,225.77,-33.24
0.0,0.0,0.0
63.85,91.77,-43.73
380.1,575.35,-51.37
107.09,168.2,-57.06
280.09,389.83,-39.18
124.58,315.18,-152.99
692.06,981.21,-41.78
525.65,741.4,-41.04
338.74,461.02,-36.1
12.98,12.98,0.0
717.27,971.56,-35.45
21.58,40.33,-86.89
454.72,602.86,-32.58
0.0,0.0,0.0
677.3,927.05,-36.87
437.63,586.51,-34.02
496.3,703.7,-41.79
389.57,475.64,-22.09
452.41,603.1,-33.31
38.43,38.43,0.0
628.2,893.31,-42.2
455.85,542.15,-18.93
392.55,617.89,-57.4
22.46,34.71,-54.54
137.52,176.66,-28.46
371.73,522.54,-40.57
241.87,359.99,-48.84
753.62,918.33,-21.86
264.78,397.28,-50.04
281.36,381.64,-35.64
164.19,240.71,-46.6
98.61,134.18,-36.07
88.23,189.92,-115.26
416.06,604.42,-45.27
277.96,450.0,-61.89
466.82,606.09,-29.83
444.12,679.36,-52.97
99.64,127.44,-27.9
536.19,704.82,-31.45
435.99,544.68,-24.93
207.6,328.53,-58.25
765.56,984.92,-28.65
752.27,1147.54,-52.54
264.53,376.55,-42.35
693.43,903.4,-30.28
170.34,231.31,-35.79
338.09,480.4,-42.09
245.36,345.53,-40.83
634.04,945.18,-49.07
797.68,971.53,-21.79
55.24,71.62,-29.65
249.47,368.8,-47.83
0.0,0.0,0.0
517.45,766.59,-48.15
370.37,558.77,-50.87
289.87,427.72,-47.56
294.84,443.5,-50.42
313.64,435.22,-38.76
77.82,116.19,-49.31
345.99,523.04,-51.17
144.9,185.19,-27.81
613.11,831.61,-35.64
57.2,63.95,-11.8
555.34,721.86,-29.99
80.86,197.06,-143.71
557.26,727.02,-30.46
234.5,385.78,-64.51
1.5,1.5,0.0
1021.23,1393.78,-36.48
84.89,104.14,-22.68
198.9,351.76,-76.85
475.14,634.19,-33.47
618.97,857.18,-38.48
583.24,835.19,-43.2
341.87,529.81,-54.97
313.93,451.03,-43.67
666.76,796.89,-19.52
622.38,877.74,-41.03
567.2,908.34,-60.14
585.8,850.99,-45.27
195.99,271.6,-38.58
267.72,342.5,-27.93
177.3,262.61,-48.12
681.13,974.0,-43.0
76.86,111.82,-45.49
379.47,482.71,-27.21
296.81,377.84,-27.3
487.48,786.4,-61.32
0.0,0.0,0.0
590.88,818.93,-38.59
152.45,210.51,-38.08
390.51,556.95,-42.62
564.8,713.38,-26.31
80.88,97.37,-20.39
812.7,1122.05,-38.06
421.33,587.24,-39.38
643.44,838.41,-30.3
659.73,994.38,-50.73
289.33,376.98,-30.29
796.81,1047.44,-31.45
823.84,1070.32,-29.92
634.78,866.35,-36.48
386.15,492.37,-27.51
491.13,620.62,-26.37
346.53,511.9,-47.72
594.24,916.84,-54.29
503.27,847.57,-68.41
38.72,81.05,-109.32
170.91,228.75,-33.84
296.29,389.27,-31.38
143.47,190.89,-33.05
448.03,750.69,-67.55
463.12,678.11,-46.42
131.43,269.68,-105.19
606.92,828.93,-36.58
753.84,971.23,-28.84
297.98,410.46,-37.75
515.03,749.11,-45.45
604.46,1004.17,-66.13
628.36,898.34,-42.97
666.95,915.1,-37.21
0.0,0.0,0.0
317.55,430.82,-35.67
316.67,433.15,-36.78
685.98,1046.34,-52.53
34.42,37.37,-8.57
114.19,199.4,-74.62
233.4,395.94,-69.64
848.61,1271.54,-49.84
718.42,892.8,-24.27
630.69,825.24,-30.85
184.8,243.89,-31.98
399.48,617.59,-54.6
331.34,430.24,-29.85
283.48,382.98,-35.1
813.42,1075.22,-32.19
616.61,896.23,-45.35
626.15,903.63,-44.32
498.14,735.0,-47.55
