Name,Form,Temper,Temper Code,Tensile Strength,Thermal ConductivityBtu/ sq ft/ ft hr/ °F at 68°F,Cu(1.2.3,Pb,Zn,Fe,P,Ag,As,O,Sb,Te,Ni,Bi,Cd,sn,S,Mn,Zr,Mg,Co,Al,Be,Cr,Si,Ti,Ca,Li,B,C
"C23000 Red Brass, 85%
",Flat Products,Noal Grain Size 0.035 mm,OS035,41,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C23000 Red Brass, 85%
",Flat Products,Noal Grain Size 0.050 mm,OS050,40,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C23000 Red Brass, 85%
",Flat Products,Noal Grain Size 0.070 mm,OS070,39,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C23000 Red Brass, 85%
",Flat Products,Spring,H08,84,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C23000 Red Brass, 85%
",Pipe,Noal Grain Size 0.015 mm,OS015,44,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C23000 Red Brass, 85%
",Tube,Hard Drawn,H80,70,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C23000 Red Brass, 85%
",Tube,"Light Drawn, Light Cold Rolled",H55,50,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C23000 Red Brass, 85%
",Tube,Noal Grain Size 0.015 mm,OS015,44,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C23000 Red Brass, 85%
",Tube,Noal Grain Size 0.050 mm,OS050,40,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C23000 Red Brass, 85%
",Wire,1/2 Hard,H02,72,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C23000 Red Brass, 85%
",Wire,1/4 Hard,H01,59,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C23000 Red Brass, 85%
",Wire,1/8 Hard,H00,50,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C23000 Red Brass, 85%
",Wire,Hard,H04,88,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C23000 Red Brass, 85%
",Wire,Noal Grain Size 0.015 mm,OS015,45,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C23000 Red Brass, 85%
",Wire,Noal Grain Size 0.025 mm,OS025,43,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C23000 Red Brass, 85%
",Wire,Noal Grain Size 0.035 mm,OS035,41,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C23000 Red Brass, 85%
",Wire,Spring,H08,105,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C17200 beryllium copper,Products,1/4 Hard and Precipitation Heat Treated,TH01,185,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Products,Hard and Precipitation Heat Treated,TH04,200,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Products,"Mill-hardened Temper, TM - 1/2 Hard",TM02,128,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Products,"Mill-hardened Temper, TM - 1/2 Hard",TM00,105,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Products,"Mill-hardened Temper, TM - 1/2 Hard",TM01,115,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Products,"Mill-hardened Temper, TM - Hard",TM04,142,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Products,"Mill-hardened Temper, TM - SHM",TM05,150,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Products,"Mill-hardened Temper, TM - XHMS Spring",TM08,182,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Products,"Mill-hardened Temper, TM -XHM - Extra Hard",TM06,168,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Products,Precipitation Hardened,TF00,175,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Products,Solution Heat Treated,TB00,70,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Products,Solution Heat Treated and Cold Worked: 1/2 Hard,TD02,92,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Products,Solution Heat Treated and Cold Worked: 1/4 Hard,TD01,80,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Products,Solution Heat Treated and Cold Worked: Hard,TD04,110,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Rod,Hard and Precipitation Heat Treated,TH04,205,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Rod,Hard and Precipitation Heat Treated,TH04,200,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Rod,Hard and Precipitation Heat Treated,TH04,195,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Rod,Precipitation Hardened,TF00,182,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Rod,Precipitation Hardened,TF00,182,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Rod,Solution Heat Treated,TB00,72,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Rod,Solution Heat Treated and Cold Worked: Hard,TD04,110,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Rod,Solution Heat Treated and Cold Worked: Hard,TD04,103,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Rod,Solution Heat Treated and Cold Worked: Hard,TD04,108,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Wire,1/2 Hard and Precipitation Heat Treated,TH02,200,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Wire,1/4 Hard and Precipitation Heat Treated,TH01,190,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Wire,3/4 Hard and Precipitation Heat Treated,TH03,210,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Wire,Hard and Precipitation Heat Treated,TH04,212,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Wire,Precipitation Hardened,TF00,178,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Wire,Solution Heat Treated,TB00,68,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Wire,Solution Heat Treated and Cold Worked: 1/2 Hard,TD02,122,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Wire,Solution Heat Treated and Cold Worked: 1/4 Hard,TD01,102,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Wire,Solution Heat Treated and Cold Worked: 3/4 Hard,TD03,142,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17200 beryllium copper,Wire,Solution Heat Treated and Cold Worked: Hard,TD04,152,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
"C24000 Low Brass, 80%",Flat Products,1/2 Hard,H02,61,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Flat Products,1/4 Hard,H01,53,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Flat Products,Hard,H04,74,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Flat Products,Nominal Grain Size 0.015 mm,OS015,50,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Flat Products,Nominal Grain Size 0.025 mm,OS025,48,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Flat Products,Nominal Grain Size 0.035 mm,OS035,46,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Flat Products,Nominal Grain Size 0.050 mm,OS050,44,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Flat Products,Nominal Grain Size 0.070 mm,OS070,42,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Flat Products,Spring,H08,91,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Flat Products & Wire,Hard,H04,107,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Flat Products & Wire,Hard,H04,74,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Flat Products & Wire,Nominal Grain Size 0.015 mm,OS015,50,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Flat Products & Wire,Nominal Grain Size 0.015 mm,OS015,50,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Flat Products & Wire,Nominal Grain Size 0.050 mm,OS050,44,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Flat Products & Wire,Nominal Grain Size 0.050 mm,OS050,44,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Flat Products & Wire,Spring,H08,91,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Flat Products & Wire,Spring,H08,125,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Wire,1/2 Hard,H02,82,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Wire,1/4 Hard,H01,68,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Wire,1/8 Hard,H00,56,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Wire,Extra Hard,H06,116,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Wire,Hard,H04,107,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Wire,Nominal Grain Size 0.015 mm,OS015,50,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Wire,Nominal Grain Size 0.035 mm,OS035,46,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Wire,Nominal Grain Size 0.050 mm,OS050,44,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24000 Low Brass, 80%",Wire,Spring,H08,125,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Flat Products,1/2 Hard,H02,62,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Flat Products,1/4 Hard,H01,54,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Flat Products,Extra Hard,H06,86,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Flat Products,Extra Spring,H10,99,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Flat Products,Hard,H04,76,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Flat Products,Nominal Grain Size 0.015 mm,OS015,53,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Flat Products,Nominal Grain Size 0.025 mm,OS025,51,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Flat Products,Nominal Grain Size 0.035 mm,OS035,49,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Flat Products,Nominal Grain Size 0.050 mm,OS050,47,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Flat Products,Nominal Grain Size 0.070 mm,OS070,46,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Flat Products,Nominal Grain Size 0.100 mm,OS100,44,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Flat Products,Spring,H08,94,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Rod,1/2 Hard,H02,70,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Rod,1/8 Hard,H00,55,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Rod,Nominal Grain Size 0.050 mm,OS050,48,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Tube,Hard Drawn,H80,78,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Tube,Nominal Grain Size 0.025 mm,OS025,52,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Tube,Nominal Grain Size 0.050 mm,OS050,47,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Wire,1/4 Hard,H01,70,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Wire,1/8 Hard,H00,58,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Wire,Extra Hard,H06,124,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Wire,Nominal Grain Size 0.015 mm,OS015,54,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Wire,Nominal Grain Size 0.025 mm,OS025,52,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Wire,Nominal Grain Size 0.035 mm,OS035,50,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Wire,Nominal Grain Size 0.050 mm,OS050,48,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C26000 Cartridge Brass, 70%",Wire,Spring,H08,130,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Flat Products,1/2 Hard,H02,62,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Flat Products,1/4 Hard,H01,54,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Flat Products,Extra Hard,H06,86,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Flat Products,Extra Spring,H10,99,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Flat Products,Hard,H04,76,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Flat Products,Nominal Grain Size 0.015 mm,OS015,53,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Flat Products,Nominal Grain Size 0.025 mm,OS025,51,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Flat Products,Nominal Grain Size 0.035 mm,OS035,49,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Flat Products,Nominal Grain Size 0.050 mm,OS050,47,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Flat Products,Nominal Grain Size 0.070 mm,OS070,46,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Flat Products,Nominal Grain Size 0.100 mm,OS100,44,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Flat Products,Spring,H08,94,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Rod,1/2 Hard,H02,70,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Rod,1/8 Hard,H00,55,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Rod,Nominal Grain Size 0.050 mm,OS050,48,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Tube,Nominal Grain Size 0.025 mm,OS025,52,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Tube,Nominal Grain Size 0.050 mm,OS050,47,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Tube,Solution Heat Treated and Cold Worked: Hard,TD04,78,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Wire,1/4 Hard,H01,70,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Wire,1/8 Hard,H00,58,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Wire,Extra Hard,H06,124,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Wire,Nominal Grain Size 0.015 mm,OS015,54,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Wire,Nominal Grain Size 0.025 mm,OS025,52,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Wire,Nominal Grain Size 0.035 mm,OS035,50,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Wire,Nominal Grain Size 0.050 mm,OS050,48,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26130*,Wire,Spring,H08,130,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26200*,Flat Products,1/2 Hard,H02,62,70,68.5,0.07,31.38,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26200*,Flat Products,1/4 Hard,H01,54,70,68.5,0.07,31.38,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26200*,Flat Products,Extra Hard,H06,86,70,68.5,0.07,31.38,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26200*,Flat Products,Extra Spring,H10,99,70,68.5,0.07,31.38,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26200*,Flat Products,Hard,H04,76,70,68.5,0.07,31.38,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26200*,Flat Products,Nominal Grain Size 0.015 mm,OS015,53,70,68.5,0.07,31.38,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26200*,Flat Products,Nominal Grain Size 0.025 mm,OS025,51,70,68.5,0.07,31.38,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C26200*,Flat Products,Nominal Grain Size 0.035 mm,OS035,49,70,68.5,0.07,31.38,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
