,inventory,item_url
553,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/incense-sticks/products/hem-amber-sandlo
554,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/jackfruit-chips/products/jackfruit-chips-nilamels-200g
555,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/jackfruit-chips/products/jackfruit-chips-200g-malabar-treat
556,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/jaggery/products/natural-jaggery-indya-900g
557,"
Inventory policy :

                
                3
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/jaggery/products/kolhapuri-jaggery-indya-450g
558,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/jaggery/products/dark-jaggery-gur-500-g
559,"
Inventory policy :

                
                14
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/jaggery/products/punjabi-shakkar-1kg
560,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/jaggery/products/punjabi-pesi-gur-indya-1kg
561,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/jaggery/products/masala-gur-indya-1kg
562,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/jaggery/products/kolhapuri-jaggery-indya-900g
563,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/jaggery/products/kolhapuri-jaggery-indya-2kg
564,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/jaggery/products/jaggery-1kg-sabrini
565,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/jams/products/raspberry-jam
566,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/jams/products/jam-plum
567,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/jams/products/cottees-strawbery-jam-250g
568,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/jams/products/apricot-jam
569,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/jams/products/kissan-mango-jam-490g
570,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/jeera-rice/products/jeera-rice-indya-1kg
571,"
Inventory policy :

                
                2
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/jeera-rice/products/jeerakasala-rice-nirapara-2kg
572,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/jelly/products/lychee-jelly-crystals-ahmed-80g
573,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/jelly/products/peach-jelly-crystals-ahmed-80g
574,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/jelly/products/strawberry-jelly-crystals-ahmed-80g
575,"
Inventory policy :

                
                20
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/jelly/products/mango-jelly-crystals-ahmed-80g
576,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/jelly/products/pineapple-jelly-crystals
577,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/jelly/products/jelly-strawberry-laziza-85g
578,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/jelly/products/jelly-mango-laziza-85g
579,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/jelly/products/jelly-lemon-laziza-85g
580,"
Inventory policy :

                
                1
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/jelly/products/jelly-laziza-orange-85g
581,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/juice/products/litchi-fruit-nectar-real-1-litre
582,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/juice/products/pomegranate-juice-kushi-1litre
583,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/juice/products/pink-guava-nectar-kushi-1-litre
584,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/juice/products/mango-nectar-kushi-1-litre
585,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/juice/products/mango-fruit-nectar-real-1-litre
586,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/juice/products/lychee-nectar-kushi-1-litre
587,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/juice/products/fruti-mango-drink-1-litre
588,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/juice/products/daily-juice-orange-500ml
589,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/juice/products/daily-juice-cloudy-apple-500ml
590,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/juice-health-aids/products/lauki-juice-500ml-health-vedas
591,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/juice-health-aids/products/triphala-ras-500ml-swadeshi
592,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/juice-health-aids/products/karela-bitter-gourd-juice-500ml-swadeshi
593,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/kitchen-treasure/products/prawn-chutney-powder-kt-200g
594,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/kitchen-treasure/products/garam-masala-kt-100g
595,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/kitchen-treasure/products/sambar-powder-kt-200g
596,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/kitchen-treasure/products/chicken-masala-kt-200g
597,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/kumkum-roli/products/lakshmi-roli
598,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/kumkum-roli/products/kum-kum-red-100g-spark
599,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/kurkure/products/kurkure-mashala-munch-95gram
600,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/laundry/products/laundry-liquid-earth-choice-1l
601,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/laundry/products/purity-laundry-liq-1-25l
602,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/laundry/products/loads-cleaner-powder-1kg
603,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/laundry/products/loads-cleaner-cc-1l
604,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/laundry/products/laundry-powder-b-g-1kg
605,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/laziza/products/qorma-masala-laziza-100g
606,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/laziza/products/qeema-mashala-laziza
607,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/laziza/products/kofta-mashala-laziza-134g
608,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/lemon-lime-juice/products/lemon-juice-edlyn-300ml
609,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/lemon-lime-juice/products/lemon-juice-mothers-recipe-250ml
610,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/lemon-lime-juice/products/lemon-juice-monika-250ml
611,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/lentils/products/red-split-lentils-parsram-1kg
612,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/lentils/products/urid-dal-jk-1-kg
613,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/lentils/products/urid-dhal-split-with-skin-shan-1kg
614,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/lentils/products/mung-dhal-split-with-skin-shan-1kg
615,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/lentils/products/mung-dhal-shan-1kg
616,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/lentils/products/yellow-split-lentils-jk-1kg
617,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/lentils/products/red-split-lentils-mckenzies-1kg
618,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/lentils/products/yellow-split-peas-pattu-1kg
619,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/lentils/products/urid-whole-black-pattu-1-kg
620,"
Inventory policy :

                
                13
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/lollies/products/allens-snakes-alive-200g
621,"
Inventory policy :

                
                22
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/lollies/products/melody-pop-chupa-chups-15-geach
622,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/lollies/products/the-natural-snakes-260g
623,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/lollies/products/star-burst-party-mix-180g
624,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/lollies/products/star-burst-fruits-chewy-235g
625,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/lollies/products/skittles-sours-box-45g
626,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/lollies/products/skittles-share-bag-110g
627,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/lollies/products/skittles-fruits-box-45g
628,"
Inventory policy :

                
                17
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/lollies/products/push-pop-15g
629,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/mangal/products/chat-masala-mangal-100g
630,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/mangal/products/chana-masala-mangal-100g
631,"
Inventory policy :

                
                1
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/mangal/products/butter-chicken-masala-mangal
632,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mangal/products/panch-phoran-mangal-100g
633,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mangal/products/fish-masala-mangal-50g
634,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mangal/products/pudina-mint-chutney-powder-mangal-50g
635,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mangal/products/idli-dosa-chutney-powder-mangal-100g
636,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mangal/products/kasuri-methi-mangal-25g
637,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mangal/products/sambhar-powder-mangal-100g
638,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/margarine/products/miracle-spread
639,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/marmalade/products/breakfast-marmalade
640,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/match/products/redhead-matches-50mm-long
641,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/match/products/matches-redheads
642,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/matta-rice/products/matta-rice-mayil-10kg
643,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/matta-rice/products/matta-rice-double-horse-10kg
644,"
Inventory policy :

                
                2
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/mayo/products/mayonnaise-praise-335g-1
645,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/mayo/products/mayonnaise-praise-335g
646,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/mdh/products/meat-curry-masala-mdh-100g
647,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/mdh/products/tava-fry-masala-mdh-100g
648,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mdh/products/madras-curry-powder-mdh-100g
649,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/mdh/products/deggi-mirch-masala-mdh
650,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mdh/products/kasuri-methi-masala-mdh
651,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/mdh/products/sindhi-biryani-masala-mdh
652,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/mdh/products/kashmiri-mirch-mdh-100g
653,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/mdh/products/jal-jeera-masala-mdh-100g
654,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/mdh/products/chutney-podina-masala-mdh-100g
655,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/milk/products/the-good-drop-2lt
656,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/milk/products/soy-milk-so-good-1-litre
657,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/milk/products/full-cream-long-life-milk-devondale-1-litre
658,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/milk/products/good-drop-milk-3l
659,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/milk/products/good-drop-full-cream-milk-2l
660,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/milk/products/fresh-milk-2-litre
661,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/milk/products/canberra-milk-3-litre
662,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/milk/products/canberra-milk-2-litre
663,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/milk/products/canberra-milk-1-litre
664,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/milk-powder/products/full-cream-milk-powder-diploma-400g
665,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/misc/products/uttam-edible-gum
666,"
Inventory policy :

                
                14
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/misc/products/citric-acid-uttam-100g
667,"
Inventory policy :

                
                11
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/misc/products/baking-powder-mckenzie-s-125-g
668,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/misc/products/uttam-baking-powder-100g-uttam
669,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/misc/products/cooking-soda-100g-uttam
670,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/misc/products/citric-acid-100g-uttam
671,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/misc/products/bicarbonate-soda-500g-b-g
672,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc/products/baking-powder-pattu-150g
673,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/misc/products/aji-no-moto-msg-uttam
674,"
Inventory policy :

                
                1
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/misc-health-aids/products/zandu-pancharishta-450ml
675,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-health-aids/products/zandu-maha-sudarshan-churna
676,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-health-aids/products/kayam-churan-100-gram
677,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-health-aids/products/zandu-triphala-churna-50-gram
678,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-health-aids/products/janam-ghutti
679,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-health-aids/products/husk-sat-isabgol-100g
680,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-health-aids/products/himalya-liv-52-100pc
681,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-health-aids/products/gripe-water
682,"
Inventory policy :

                
                20
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/misc-items/products/uttam-phool-makhana-uttam-100g
683,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-items/products/uttam-sweet-makhana-200gram
684,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/misc-items/products/sabji-pakoda-300g
685,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-items/products/patasha
686,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/misc-personal-care/products/wax-strips
687,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/misc-personal-care/products/sleek-hot-wax-600g
688,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/misc-personal-care/products/sleek-cold-wax-600g
689,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/misc-personal-care/products/organic-thread
690,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-personal-care/products/cotton-tips
691,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-personal-care/products/ajanta-shaving-alum-fitakari-100g
692,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-personal-care/products/glycerine-100ml-ashwin-pharma
693,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-religious/products/viboothi-100g
694,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-religious/products/turmeric-powder-small-box
695,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-religious/products/pooja-scent
696,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-religious/products/pooja-item-mix-all-necessary-items-in-a-box
697,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-religious/products/pooja-cotton-cloth-white-1m
698,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-religious/products/pooja-cotton-cloth-red-1m
699,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-religious/products/pooja-cloth-yellow-1m
700,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-religious/products/pooja-cloth-green-1m
701,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/misc-religious/products/pooja-cloth-black-1m
702,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/mixers/products/tonic-water-1-1-l-schweppes
703,"
Inventory policy :

                
                3
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/mixers/products/soda-water-1-1l-schweppes
704,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/mixers/products/schweppes-lime-1-1-litre
705,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/mixers/products/bundaberg-peach-drink-375ml
706,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/mixers/products/bundaberg-lemon-lime-bitter-375ml
707,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/mixers/products/bundaberg-guava-drink-375ml
708,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/mixers/products/bundaberg-ginger-beer-375ml
709,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/mixers/products/bundaberg-diet-ginger-beer-375ml
710,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/mixers/products/bundaberg-cream-soda-375ml
711,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mothers-recipe/products/lamb-curry-mix-mothers-recipe-100g
712,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/mothers-recipe/products/butter-chicken-100g-mothers-recipe
713,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mothers-recipe/products/paneer-butter-masala-mothers-recipe-75g
714,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mothers-recipe/products/chicken-curry-80g-mothers-recipe
715,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mothers-recipe/products/pav-bhaji-mashala-mother-recipe-75-g
716,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mouth-freshners/products/uttam-sweet-makhana
717,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/mouth-freshners/products/uttam-sugar-candy
718,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mouth-freshners/products/tutty-fruity-green-200g-latas-kitchen
719,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mouth-freshners/products/tooti-fruity-orange-200g
720,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mouth-freshners/products/tamarind-churan-200g
721,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mouth-freshners/products/sweet-kheel-100g
722,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mouth-freshners/products/roasted-sesame-seeds-100g-spark
723,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mouth-freshners/products/roasted-fennel-seeds-100g-spark
724,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/mouth-freshners/products/mint-fennel-uttam-200g
725,"
Inventory policy :

                
                12
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/mtr/products/sambar-powder-mtr-200g
726,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/mtr/products/rasam-powder-mtr-200g
727,"
Inventory policy :

                
                12
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/multigrain-flours/products/pilsbury-multigrain-atta-5kg
728,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/multigrain-flours/products/grewal-multigrain-atta-5kg
729,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/multigrain-flours/products/aashirvaad-atta-with-multigrains-5kg
730,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/nepalese-groceries/products/sukmel-luwang-cinnamon-mix-50g
731,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/nepalese-groceries/products/sucrose-250g
732,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/nepalese-groceries/products/samfo-100g
733,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/nepalese-groceries/products/rayo-gundruk-100g
734,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/nepalese-groceries/products/mustard-dry-leaves-100g
735,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/nepalese-groceries/products/hot-lapsi-pickle-350g
736,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/nepalese-groceries/products/horse-gram-gahat-490g
737,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/nepalese-groceries/products/dry-radish-leaves-100g
738,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/nepalese-groceries/products/dhungre-papad-200g
739,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/nirapara/products/rasam-powder-nirapara-200g
740,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/nirapara/products/meat-masala-nirapara-200g
741,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/nirapara/products/fish-masala-nirapara-200g
742,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/nirapara/products/chicken-masala-nirapara-200g
743,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/nirapara/products/garam-masala-nirapara-100g
744,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/noodles/products/mom-s-magic-chicken-noodles-kishwan-4pks-65g-ea
745,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/noodles/products/copy-of-fried-noodles-indomie-10-packs85g-ea
746,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/noodles/products/fried-noodles-indomie-5-packs85g-ea
747,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/noodles/products/hot-spicy-noodle-indomie-5-packs85g-ea
748,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/noodles/products/hearty-chicken-noodles-fantastic-105-g
749,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/noodles/products/fantastic-beef-noodles-105-g
750,"
Inventory policy :

                
                11
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/noodles/products/couscous-san-remo-1-kg
751,"
Inventory policy :

                
                12
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/noodles/products/semia-brahmins-400-g
752,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/noodles/products/tomato-rice-ready-to-eat-250g
753,"
Inventory policy :

                
                17
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/nuts/products/peanut-blanched-pattu-250g
754,"
Inventory policy :

                
                20
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/nuts/products/almond-raw-pattu-500g
755,"
Inventory policy :

                
                12
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/nuts/products/pistachios-kernals-100g-pattu
756,"
Inventory policy :

                
                18
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/nuts/products/peanut-blanched-500g-pattu
757,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/nuts/products/cashew-raw-pattu-500g
758,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/nuts/products/cashew-piece-large-500g-pattu
759,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/nuts/products/almond-raw-pattu-250g
760,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/oil/products/tez-mustard-oil-1-litre
761,"
Inventory policy :

                
                11
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/oil/products/mustard-oil-banoful-1l
762,"
Inventory policy :

                
                16
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/oil/products/vegetable-oil-community-co-750-ml
763,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/oil/products/sunflower-oil-community-co-750-ml
764,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/oil/products/rice-bran-oil-community-co-500-g
765,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/oil/products/vegetable-oil-black-gold-2-l
766,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/oil/products/sunflower-oil-black-gold-2-l
767,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/oil/products/golden-field-veg-oil-5-l
768,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/oil/products/viswas-coconut-oil-1-litre
769,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/oil-health-aids/products/dabur-lal-tail-50ml
770,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/oil-health-aids/products/clove-oil-50ml
771,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/oil-health-aids/products/castor-oil-ashwin-pharma100ml
772,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/oil-health-aids/products/kalonji-oil
773,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/oil-health-aids/products/castor-oil
774,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/others/products/uttam-mulethi-powder
775,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/others/products/uttam-mulethi
776,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/others/products/raja-chuna-100g
777,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/others/products/dandiya-pair
778,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/others/products/damyanti-kattha-50g
