revenue,potential_revenue,pl_inventory_percentage
641.8,641.8,0.0
385.37,385.37,0.0
1014.91,1014.91,0.0
892.38,892.38,0.0
120.78,120.78,0.0
982.88,982.88,0.0
1108.54,1108.54,0.0
760.14,760.14,0.0
831.15,831.15,0.0
111.38,111.38,0.0
1059.28,1059.28,0.0
900.41,900.41,0.0
853.8,853.8,0.0
270.6,270.6,0.0
914.26,914.26,0.0
1295.1,1295.1,0.0
303.6,303.6,0.0
820.56,820.56,0.0
289.07,289.07,0.0
156.94,156.94,0.0
398.38,398.38,0.0
354.19,354.19,0.0
663.58,663.58,0.0
525.71,525.71,0.0
81.89,81.89,0.0
280.94,280.94,0.0
988.28,988.28,0.0
121.41,121.41,0.0
1062.9,1062.9,0.0
1046.79,1046.79,0.0
659.08,659.08,0.0
168.54,168.54,0.0
1438.75,1438.75,0.0
825.02,825.02,0.0
1007.46,1007.46,0.0
707.36,707.36,0.0
548.36,548.36,0.0
491.79,491.79,0.0
764.62,764.62,0.0
3.99,3.99,0.0
273.46,273.46,0.0
911.83,911.83,0.0
718.31,718.31,0.0
893.81,893.81,0.0
961.55,961.55,0.0
739.94,739.94,0.0
10.69,10.69,0.0
775.99,775.99,0.0
1280.18,1280.18,0.0
170.65,170.65,0.0
379.24,379.24,0.0
989.17,989.17,0.0
464.33,464.33,0.0
753.77,753.77,0.0
84.35,84.35,0.0
168.98,168.98,0.0
964.76,964.76,0.0
836.6,836.6,0.0
539.53,539.53,0.0
1180.2,1180.2,0.0
409.29,409.29,0.0
1155.25,1155.25,0.0
1129.32,1129.32,0.0
1183.46,1183.46,0.0
236.76,236.76,0.0
1075.07,1075.07,0.0
972.44,972.44,0.0
610.03,610.03,0.0
1103.56,1103.56,0.0
133.67,133.67,0.0
927.61,927.61,0.0
953.44,953.44,0.0
426.21,426.21,0.0
659.01,659.01,0.0
1067.68,1067.68,0.0
970.37,970.37,0.0
1027.52,1027.52,0.0
1001.8,1001.8,0.0
687.14,687.14,0.0
1051.3,1051.3,0.0
368.52,368.52,0.0
965.62,965.62,0.0
944.2,944.2,0.0
615.33,615.33,0.0
1028.95,1028.95,0.0
241.5,241.5,0.0
632.62,632.62,0.0
84.36,84.36,0.0
55.97,55.97,0.0
742.59,742.59,0.0
456.65,456.65,0.0
733.7,733.7,0.0
1470.15,1470.15,0.0
1194.61,1194.61,0.0
999.14,999.14,0.0
384.57,384.57,0.0
1090.58,1090.58,0.0
840.2,840.2,0.0
95.22,95.22,0.0
891.18,891.18,0.0
130.15,130.15,0.0
625.55,625.55,0.0
0.0,0.0,0.0
119.49,119.49,0.0
256.7,256.7,0.0
870.51,870.51,0.0
664.22,664.22,0.0
547.57,547.57,0.0
862.89,862.89,0.0
1025.38,1025.38,0.0
549.21,549.21,0.0
693.87,693.87,0.0
396.52,396.52,0.0
407.19,407.19,0.0
169.56,169.56,0.0
168.23,168.23,0.0
387.72,387.72,0.0
233.57,233.57,0.0
1360.33,1360.33,0.0
2.75,2.75,0.0
909.59,909.59,0.0
1158.22,1158.22,0.0
305.96,305.96,0.0
1157.43,1157.43,0.0
780.82,780.82,0.0
522.75,522.75,0.0
600.66,600.66,0.0
383.99,383.99,0.0
1052.75,1052.75,0.0
544.83,544.83,0.0
67.61,67.61,0.0
310.56,310.56,0.0
854.0,854.0,0.0
650.31,650.31,0.0
379.68,379.68,0.0
1011.11,1011.11,0.0
103.39,103.39,0.0
890.14,890.14,0.0
29.53,29.53,0.0
1192.93,1192.93,0.0
624.02,624.02,0.0
1327.52,1327.52,0.0
126.07,126.07,0.0
376.93,376.93,0.0
851.13,851.13,0.0
0.0,0.0,0.0
59.38,59.38,0.0
622.49,622.49,0.0
0.0,0.0,0.0
384.24,384.24,0.0
522.42,522.42,0.0
526.4,526.4,0.0
387.6,387.6,0.0
262.58,262.58,0.0
91.72,91.72,0.0
774.26,774.26,0.0
35.93,35.93,0.0
90.15,90.15,0.0
742.84,742.84,0.0
428.3,428.3,0.0
28.29,28.29,0.0
819.15,819.15,0.0
190.45,190.45,0.0
871.62,871.62,0.0
339.48,339.48,0.0
748.25,748.25,0.0
153.27,153.27,0.0
508.9,508.9,0.0
764.01,764.01,0.0
1109.61,1109.61,0.0
446.57,446.57,0.0
744.14,744.14,0.0
0.0,0.0,0.0
175.39,175.39,0.0
444.11,444.11,0.0
101.48,101.48,0.0
107.77,107.77,0.0
528.0,528.0,0.0
791.78,791.78,0.0
810.45,810.45,0.0
150.46,150.46,0.0
1425.73,1425.73,0.0
554.29,554.29,0.0
477.49,477.49,0.0
976.91,976.91,0.0
798.34,798.34,0.0
481.62,481.62,0.0
235.09,235.09,0.0
1004.34,1004.34,0.0
0.0,0.0,0.0
915.59,915.59,0.0
125.94,125.94,0.0
462.39,462.39,0.0
806.31,806.31,0.0
1295.66,1295.66,0.0
933.82,933.82,0.0
512.64,512.64,0.0
1155.86,1155.86,0.0
82.78,82.78,0.0
53.97,53.97,0.0
876.02,876.02,0.0
88.13,88.13,0.0
621.71,621.71,0.0
723.23,723.23,0.0
257.04,257.04,0.0
25.24,25.24,0.0
912.56,912.56,0.0
692.9,692.9,0.0
735.79,735.79,0.0
617.73,617.73,0.0
867.22,867.22,0.0
552.6,552.6,0.0
382.31,382.31,0.0
301.87,301.87,0.0
641.52,641.52,0.0
95.71,95.71,0.0
359.86,359.86,0.0
72.46,72.46,0.0
368.1,368.1,0.0
492.69,492.69,0.0
1223.08,1223.08,0.0
749.26,749.26,0.0
36.72,36.72,0.0
298.92,298.92,0.0
845.15,845.15,0.0
994.22,994.22,0.0
449.22,449.22,0.0
759.21,759.21,0.0
543.08,543.08,0.0
993.1,993.1,0.0
187.29,187.29,0.0
873.27,873.27,0.0
863.11,863.11,0.0
859.7,859.7,0.0
1083.8,1083.8,0.0
261.1,261.1,0.0
757.91,757.91,0.0
742.69,742.69,0.0
209.53,209.53,0.0
894.51,894.51,0.0
1328.71,1328.71,0.0
359.59,359.59,0.0
131.44,131.44,0.0
490.06,490.06,0.0
1064.86,1064.86,0.0
354.6,354.6,0.0
527.87,527.87,0.0
280.74,280.74,0.0
209.84,209.84,0.0
805.01,805.01,0.0
864.9,864.9,0.0
394.47,394.47,0.0
139.51,139.51,0.0
671.45,671.45,0.0
514.15,514.15,0.0
727.2,727.2,0.0
325.58,325.58,0.0
965.1,965.1,0.0
1053.99,1053.99,0.0
18.75,18.75,0.0
1010.52,1010.52,0.0
254.18,254.18,0.0
79.98,79.98,0.0
1053.69,1053.69,0.0
996.36,996.36,0.0
316.73,316.73,0.0
43.66,43.66,0.0
618.71,618.71,0.0
531.72,531.72,0.0
844.8,844.8,0.0
871.4,871.4,0.0
898.1,898.1,0.0
827.63,827.63,0.0
840.79,840.79,0.0
75.88,75.88,0.0
774.6,774.6,0.0
1047.53,1047.53,0.0
1173.32,1173.32,0.0
875.58,875.58,0.0
316.46,316.46,0.0
49.32,49.32,0.0
429.05,429.05,0.0
673.69,673.69,0.0
952.94,952.94,0.0
938.65,938.65,0.0
877.16,877.16,0.0
140.26,140.26,0.0
1080.33,1080.33,0.0
839.21,839.21,0.0
898.53,898.53,0.0
551.08,551.08,0.0
482.92,482.92,0.0
71.54,71.54,0.0
833.28,833.28,0.0
1163.13,1163.13,0.0
660.19,660.19,0.0
355.51,355.51,0.0
790.43,790.43,0.0
944.93,944.93,0.0
46.53,46.53,0.0
497.4,497.4,0.0
676.61,676.61,0.0
690.29,690.29,0.0
1052.28,1052.28,0.0
633.54,633.54,0.0
614.96,614.96,0.0
544.88,544.88,0.0
1144.96,1144.96,0.0
517.65,517.65,0.0
644.0,644.0,0.0
834.24,834.24,0.0
131.59,131.59,0.0
1171.17,1171.17,0.0
598.48,598.48,0.0
38.61,38.61,0.0
1224.72,1224.72,0.0
441.15,441.15,0.0
638.79,638.79,0.0
1091.3,1091.3,0.0
1011.32,1011.32,0.0
1149.88,1149.88,0.0
362.68,362.68,0.0
802.29,802.29,0.0
189.12,189.12,0.0
1120.55,1120.55,0.0
1216.29,1216.29,0.0
245.23,245.23,0.0
188.03,188.03,0.0
860.51,860.51,0.0
695.91,695.91,0.0
107.05,107.05,0.0
511.73,511.73,0.0
902.49,902.49,0.0
906.75,906.75,0.0
686.47,686.47,0.0
596.36,596.36,0.0
635.02,635.02,0.0
451.48,451.48,0.0
222.81,222.81,0.0
788.27,788.27,0.0
484.22,484.22,0.0
263.8,263.8,0.0
332.72,332.72,0.0
1260.09,1260.09,0.0
3.5,3.5,0.0
263.8,263.8,0.0
1104.25,1104.25,0.0
391.97,391.97,0.0
831.23,831.23,0.0
117.95,117.95,0.0
51.55,51.55,0.0
605.67,605.67,0.0
976.62,976.62,0.0
689.57,689.57,0.0
921.42,921.42,0.0
10.99,10.99,0.0
427.47,427.47,0.0
1071.56,1071.56,0.0
878.08,878.08,0.0
952.38,952.38,0.0
1206.45,1206.45,0.0
16.48,16.48,0.0
502.67,502.67,0.0
0.0,0.0,0.0
646.37,646.37,0.0
707.05,707.05,0.0
1169.54,1169.54,0.0
415.23,415.23,0.0
244.36,244.36,0.0
809.46,809.46,0.0
891.34,891.34,0.0
204.41,204.41,0.0
603.35,603.35,0.0
1144.22,1144.22,0.0
632.34,632.34,0.0
1186.77,1186.77,0.0
1053.57,1053.57,0.0
512.94,512.94,0.0
931.77,931.77,0.0
305.4,305.4,0.0
0.0,0.0,0.0
148.36,148.36,0.0
391.39,391.39,0.0
912.98,912.98,0.0
267.55,267.55,0.0
567.59,567.59,0.0
519.06,519.06,0.0
701.46,701.46,0.0
718.96,718.96,0.0
777.38,777.38,0.0
898.37,898.37,0.0
0.0,0.0,0.0
1188.7,1188.7,0.0
397.99,397.99,0.0
1255.91,1255.91,0.0
161.21,161.21,0.0
279.28,279.28,0.0
11.73,11.73,0.0
1139.88,1139.88,0.0
548.45,548.45,0.0
628.58,628.58,0.0
0.0,0.0,0.0
1266.29,1266.29,0.0
761.66,761.66,0.0
587.92,587.92,0.0
1428.6,1428.6,0.0
37.18,37.18,0.0
1186.61,1186.61,0.0
1299.12,1299.12,0.0
288.22,288.22,0.0
1204.3,1204.3,0.0
898.01,898.01,0.0
523.02,523.02,0.0
642.99,642.99,0.0
939.22,939.22,0.0
339.66,339.66,0.0
304.87,304.87,0.0
1035.08,1035.08,0.0
295.15,295.15,0.0
1050.91,1050.91,0.0
245.39,245.39,0.0
949.68,949.68,0.0
308.1,308.1,0.0
105.36,105.36,0.0
387.06,387.06,0.0
215.9,215.9,0.0
291.28,291.28,0.0
639.61,639.61,0.0
1021.13,1021.13,0.0
185.06,185.06,0.0
318.76,318.76,0.0
1012.48,1012.48,0.0
430.94,430.94,0.0
813.26,813.26,0.0
1051.01,1051.01,0.0
0.0,0.0,0.0
928.5,928.5,0.0
985.94,985.94,0.0
110.11,110.11,0.0
948.32,948.32,0.0
115.05,115.05,0.0
896.84,896.84,0.0
470.65,470.65,0.0
1232.75,1232.75,0.0
228.59,228.59,0.0
164.57,164.57,0.0
0.0,0.0,0.0
279.81,279.81,0.0
149.74,149.74,0.0
1020.89,1020.89,0.0
1014.47,1014.47,0.0
0.0,0.0,0.0
615.92,615.92,0.0
805.65,805.65,0.0
806.11,806.11,0.0
577.5,577.5,0.0
1038.27,1038.27,0.0
593.27,593.27,0.0
588.49,588.49,0.0
130.95,130.95,0.0
1056.63,1056.63,0.0
733.02,733.02,0.0
362.09,362.09,0.0
1212.6,1212.6,0.0
810.91,810.91,0.0
600.52,600.52,0.0
460.88,460.88,0.0
872.58,872.58,0.0
810.27,810.27,0.0
591.09,591.09,0.0
925.05,925.05,0.0
391.44,391.44,0.0
1094.28,1094.28,0.0
412.63,412.63,0.0
765.82,765.82,0.0
422.07,422.07,0.0
87.91,87.91,0.0
857.18,857.18,0.0
399.96,399.96,0.0
520.46,520.46,0.0
1137.16,1137.16,0.0
1029.55,1029.55,0.0
468.8,468.8,0.0
1032.98,1032.98,0.0
535.4,535.4,0.0
2.99,2.99,0.0
1006.19,1006.19,0.0
959.0,959.0,0.0
154.64,154.64,0.0
507.47,507.47,0.0
807.81,807.81,0.0
1083.12,1083.12,0.0
894.51,894.51,0.0
429.23,429.23,0.0
361.49,361.49,0.0
673.36,673.36,0.0
561.28,561.28,0.0
1180.91,1180.91,0.0
363.19,363.19,0.0
748.39,748.39,0.0
284.5,284.5,0.0
227.08,227.08,0.0
711.12,711.12,0.0
567.45,567.45,0.0
349.69,349.69,0.0
232.6,232.6,0.0
926.31,926.31,0.0
423.25,423.25,0.0
888.4,888.4,0.0
836.96,836.96,0.0
172.85,172.85,0.0
190.41,190.41,0.0
1372.6,1372.6,0.0
400.32,400.32,0.0
89.27,89.27,0.0
533.48,533.48,0.0
810.6,810.6,0.0
708.18,708.18,0.0
835.07,835.07,0.0
139.95,139.95,0.0
876.69,876.69,0.0
916.43,916.43,0.0
105.69,105.69,0.0
257.1,257.1,0.0
102.34,102.34,0.0
345.47,345.47,0.0
63.47,63.47,0.0
1153.36,1153.36,0.0
573.61,573.61,0.0
580.68,580.68,0.0
0.0,0.0,0.0
686.97,686.97,0.0
920.73,920.73,0.0
331.54,331.54,0.0
294.19,294.19,0.0
308.66,308.66,0.0
368.42,368.42,0.0
300.03,300.03,0.0
252.98,252.98,0.0
721.6,721.6,0.0
0.0,0.0,0.0
1276.69,1276.69,0.0
594.61,594.61,0.0
157.42,157.42,0.0
1103.43,1103.43,0.0
662.28,662.28,0.0
461.85,461.85,0.0
102.19,102.19,0.0
1089.12,1089.12,0.0
217.52,217.52,0.0
413.16,413.16,0.0
1079.99,1079.99,0.0
975.43,975.43,0.0
933.62,933.62,0.0
193.87,193.87,0.0
223.4,223.4,0.0
110.11,110.11,0.0
1025.26,1025.26,0.0
90.24,90.24,0.0
659.7,659.7,0.0
57.48,57.48,0.0
819.65,819.65,0.0
758.64,758.64,0.0
577.48,577.48,0.0
86.31,86.31,0.0
1110.52,1110.52,0.0
822.41,822.41,0.0
148.99,148.99,0.0
68.26,68.26,0.0
1069.76,1069.76,0.0
1074.22,1074.22,0.0
200.72,200.72,0.0
184.44,184.44,0.0
986.59,986.59,0.0
1258.36,1258.36,0.0
813.25,813.25,0.0
1200.25,1200.25,0.0
948.2,948.2,0.0
871.88,871.88,0.0
354.33,354.33,0.0
1239.65,1239.65,0.0
590.59,590.59,0.0
0.0,0.0,0.0
506.85,506.85,0.0
911.04,911.04,0.0
362.5,362.5,0.0
1193.87,1193.87,0.0
1240.99,1240.99,0.0
1119.19,1119.19,0.0
333.36,333.36,0.0
1269.49,1269.49,0.0
1227.79,1227.79,0.0
293.67,293.67,0.0
669.04,669.04,0.0
494.65,494.65,0.0
147.87,147.87,0.0
500.18,500.18,0.0
85.55,85.55,0.0
1207.02,1207.02,0.0
904.49,904.49,0.0
171.13,171.13,0.0
212.64,212.64,0.0
119.14,119.14,0.0
501.64,501.64,0.0
616.52,616.52,0.0
1146.71,1146.71,0.0
442.16,442.16,0.0
940.59,940.59,0.0
704.95,704.95,0.0
677.5,677.5,0.0
341.27,341.27,0.0
689.93,689.93,0.0
913.62,913.62,0.0
1274.0,1274.0,0.0
1106.38,1106.38,0.0
242.89,242.89,0.0
1283.9,1283.9,0.0
1011.32,1011.32,0.0
776.54,776.54,0.0
459.78,459.78,0.0
412.11,412.11,0.0
1198.49,1198.49,0.0
349.68,349.68,0.0
592.15,592.15,0.0
193.01,193.01,0.0
427.59,427.59,0.0
122.16,122.16,0.0
460.05,460.05,0.0
121.23,121.23,0.0
267.86,267.86,0.0
401.58,401.58,0.0
170.9,170.9,0.0
241.45,241.45,0.0
1009.84,1009.84,0.0
616.03,616.03,0.0
585.84,585.84,0.0
1027.73,1027.73,0.0
170.88,170.88,0.0
308.7,308.7,0.0
674.23,674.23,0.0
870.33,870.33,0.0
764.84,764.84,0.0
974.06,974.06,0.0
0.0,0.0,0.0
1120.38,1120.38,0.0
1032.5,1032.5,0.0
337.74,337.74,0.0
249.89,249.89,0.0
948.49,948.49,0.0
655.43,655.43,0.0
805.25,805.25,0.0
764.41,764.41,0.0
456.62,456.62,0.0
677.62,677.62,0.0
1273.96,1273.96,0.0
544.38,544.38,0.0
182.62,182.62,0.0
390.84,390.84,0.0
331.91,331.91,0.0
290.33,290.33,0.0
859.08,859.08,0.0
813.04,813.04,0.0
894.84,894.84,0.0
1186.59,1186.59,0.0
667.53,667.53,0.0
565.35,565.35,0.0
498.71,498.71,0.0
637.15,637.15,0.0
172.12,172.12,0.0
151.33,151.33,0.0
832.31,832.31,0.0
905.0,905.0,0.0
638.69,638.69,0.0
808.27,808.27,0.0
151.97,151.97,0.0
412.14,412.14,0.0
612.41,612.41,0.0
0.0,0.0,0.0
985.24,985.24,0.0
609.43,609.43,0.0
659.71,659.71,0.0
14.23,14.23,0.0
332.49,332.49,0.0
621.05,621.05,0.0
0.0,0.0,0.0
0.0,0.0,0.0
916.96,916.96,0.0
579.95,579.95,0.0
173.57,173.57,0.0
862.35,862.35,0.0
995.64,995.64,0.0
204.56,204.56,0.0
0.0,0.0,0.0
1019.43,1019.43,0.0
93.16,93.16,0.0
453.84,453.84,0.0
403.91,403.91,0.0
1098.74,1098.74,0.0
464.1,464.1,0.0
495.98,495.98,0.0
652.97,652.97,0.0
976.71,976.71,0.0
47.97,47.97,0.0
771.59,771.59,0.0
1289.16,1289.16,0.0
1346.98,1346.98,0.0
1314.73,1314.73,0.0
390.98,390.98,0.0
85.32,85.32,0.0
153.32,153.32,0.0
738.29,738.29,0.0
511.13,511.13,0.0
460.17,460.17,0.0
696.55,696.55,0.0
923.56,923.56,0.0
994.21,994.21,0.0
1028.78,1028.78,0.0
772.69,772.69,0.0
0.0,0.0,0.0
197.44,197.44,0.0
461.16,461.16,0.0
367.42,367.42,0.0
652.16,652.16,0.0
311.78,311.78,0.0
465.2,465.2,0.0
622.57,622.57,0.0
1218.3,1218.3,0.0
1160.1,1160.1,0.0
1134.53,1134.53,0.0
992.21,992.21,0.0
1111.38,1111.38,0.0
450.35,450.35,0.0
964.11,964.11,0.0
176.41,176.41,0.0
382.99,382.99,0.0
221.73,221.73,0.0
501.82,501.82,0.0
584.17,584.17,0.0
948.77,948.77,0.0
1121.97,1121.97,0.0
464.0,464.0,0.0
496.68,496.68,0.0
582.73,582.73,0.0
465.61,465.61,0.0
855.79,855.79,0.0
0.0,0.0,0.0
358.78,358.78,0.0
541.46,541.46,0.0
1077.47,1077.47,0.0
456.42,456.42,0.0
700.55,700.55,0.0
920.32,920.32,0.0
561.33,561.33,0.0
82.84,82.84,0.0
764.05,764.05,0.0
535.55,535.55,0.0
79.97,79.97,0.0
1229.14,1229.14,0.0
353.36,353.36,0.0
199.3,199.3,0.0
1015.29,1015.29,0.0
149.96,149.96,0.0
5.5,5.5,0.0
422.24,422.24,0.0
514.38,514.38,0.0
608.84,608.84,0.0
228.29,228.29,0.0
467.97,467.97,0.0
1046.8,1046.8,0.0
961.22,961.22,0.0
559.76,559.76,0.0
973.78,973.78,0.0
1205.51,1205.51,0.0
87.48,87.48,0.0
232.29,232.29,0.0
664.36,664.36,0.0
958.98,958.98,0.0
1255.96,1255.96,0.0
402.81,402.81,0.0
117.88,117.88,0.0
378.31,378.31,0.0
25.12,25.12,0.0
1243.33,1243.33,0.0
322.9,322.9,0.0
1295.33,1295.33,0.0
1065.26,1065.26,0.0
647.62,647.62,0.0
962.12,962.12,0.0
1252.32,1252.32,0.0
941.97,941.97,0.0
837.83,837.83,0.0
1091.4,1091.4,0.0
633.0,633.0,0.0
168.3,168.3,0.0
1183.05,1183.05,0.0
674.3,674.3,0.0
1281.19,1281.19,0.0
326.04,326.04,0.0
185.21,185.21,0.0
434.82,434.82,0.0
748.64,748.64,0.0
617.8,617.8,0.0
296.68,296.68,0.0
452.84,452.84,0.0
643.87,643.87,0.0
373.59,373.59,0.0
1442.97,1442.97,0.0
36.12,36.12,0.0
506.55,506.55,0.0
74.86,74.86,0.0
879.07,879.07,0.0
545.24,545.24,0.0
401.84,401.84,0.0
279.47,279.47,0.0
179.49,179.49,0.0
1050.91,1050.91,0.0
1129.16,1129.16,0.0
642.58,642.58,0.0
185.06,185.06,0.0
183.26,183.26,0.0
920.33,920.33,0.0
896.6,896.6,0.0
365.07,365.07,0.0
375.59,375.59,0.0
1012.17,1012.17,0.0
308.24,308.24,0.0
5.04,5.04,0.0
231.81,231.81,0.0
1489.47,1489.47,0.0
485.84,485.84,0.0
580.86,580.86,0.0
177.78,177.78,0.0
54.62,54.62,0.0
43.19,43.19,0.0
0.0,0.0,0.0
1120.58,1120.58,0.0
891.82,891.82,0.0
1240.47,1240.47,0.0
975.73,975.73,0.0
286.38,286.38,0.0
976.84,976.84,0.0
0.0,0.0,0.0
130.68,130.68,0.0
280.48,280.48,0.0
1043.5,1043.5,0.0
970.86,970.86,0.0
991.57,991.57,0.0
285.1,285.1,0.0
0.0,0.0,0.0
0.0,0.0,0.0
893.68,893.68,0.0
1093.67,1093.67,0.0
575.68,575.68,0.0
975.27,975.27,0.0
220.64,220.64,0.0
361.52,361.52,0.0
795.79,795.79,0.0
1226.96,1226.96,0.0
894.58,894.58,0.0
927.2,927.2,0.0
243.75,243.75,0.0
1039.3,1039.3,0.0
274.14,274.14,0.0
865.44,865.44,0.0
256.01,256.01,0.0
607.24,607.24,0.0
952.92,952.92,0.0
938.81,938.81,0.0
1152.97,1152.97,0.0
1037.55,1037.55,0.0
310.42,310.42,0.0
128.94,128.94,0.0
666.69,666.69,0.0
293.82,293.82,0.0
906.64,906.64,0.0
915.0,915.0,0.0
583.76,583.76,0.0
676.98,676.98,0.0
953.01,953.01,0.0
280.05,280.05,0.0
1324.41,1324.41,0.0
1197.83,1197.83,0.0
172.29,172.29,0.0
69.54,69.54,0.0
916.14,916.14,0.0
1037.06,1037.06,0.0
44.72,44.72,0.0
676.92,676.92,0.0
0.0,0.0,0.0
541.05,541.05,0.0
350.2,350.2,0.0
580.33,580.33,0.0
57.66,57.66,0.0
887.32,887.32,0.0
494.18,494.18,0.0
767.12,767.12,0.0
1093.47,1093.47,0.0
1096.13,1096.13,0.0
1201.46,1201.46,0.0
534.6,534.6,0.0
711.68,711.68,0.0
1130.29,1130.29,0.0
1238.49,1238.49,0.0
617.33,617.33,0.0
792.17,792.17,0.0
1056.62,1056.62,0.0
822.2,822.2,0.0
1491.85,1491.85,0.0
1182.31,1182.31,0.0
232.22,232.22,0.0
40.99,40.99,0.0
0.0,0.0,0.0
803.02,803.02,0.0
98.59,98.59,0.0
582.38,582.38,0.0
0.0,0.0,0.0
0.0,0.0,0.0
149.34,149.34,0.0
179.02,179.02,0.0
185.15,185.15,0.0
300.99,300.99,0.0
712.53,712.53,0.0
952.31,952.31,0.0
1060.56,1060.56,0.0
1033.33,1033.33,0.0
0.0,0.0,0.0
1034.94,1034.94,0.0
180.65,180.65,0.0
414.88,414.88,0.0
972.16,972.16,0.0
699.57,699.57,0.0
1085.89,1085.89,0.0
958.78,958.78,0.0
1136.01,1136.01,0.0
962.8,962.8,0.0
753.39,753.39,0.0
0.0,0.0,0.0
1165.17,1165.17,0.0
448.7,448.7,0.0
792.83,792.83,0.0
906.59,906.59,0.0
211.89,211.89,0.0
1204.74,1204.74,0.0
640.25,640.25,0.0
693.45,693.45,0.0
421.06,421.06,0.0
1285.67,1285.67,0.0
72.1,72.1,0.0
374.17,374.17,0.0
488.79,488.79,0.0
1168.62,1168.62,0.0
611.53,611.53,0.0
996.01,996.01,0.0
669.51,669.51,0.0
675.62,675.62,0.0
881.79,881.79,0.0
619.7,619.7,0.0
1137.27,1137.27,0.0
0.0,0.0,0.0
495.12,495.12,0.0
0.0,0.0,0.0
73.67,73.67,0.0
1274.67,1274.67,0.0
179.86,179.86,0.0
1373.3,1373.3,0.0
846.88,846.88,0.0
228.68,228.68,0.0
803.49,803.49,0.0
292.42,292.42,0.0
752.18,752.18,0.0
514.22,514.22,0.0
862.14,862.14,0.0
499.36,499.36,0.0
909.83,909.83,0.0
472.27,472.27,0.0
14.75,14.75,0.0
352.46,352.46,0.0
438.39,438.39,0.0
9.48,9.48,0.0
210.55,210.55,0.0
133.22,133.22,0.0
701.02,701.02,0.0
681.76,681.76,0.0
645.62,645.62,0.0
274.05,274.05,0.0
0.0,0.0,0.0
485.58,485.58,0.0
1274.92,1274.92,0.0
9.44,9.44,0.0
113.64,113.64,0.0
206.88,206.88,0.0
476.32,476.32,0.0
205.18,205.18,0.0
939.29,939.29,0.0
412.66,412.66,0.0
0.0,0.0,0.0
701.54,701.54,0.0
1009.68,1009.68,0.0
779.61,779.61,0.0
496.82,496.82,0.0
635.09,635.09,0.0
0.0,0.0,0.0
331.45,331.45,0.0
312.3,312.3,0.0
465.33,465.33,0.0
178.92,178.92,0.0
485.11,485.11,0.0
0.0,0.0,0.0
1001.57,1001.57,0.0
639.27,639.27,0.0
724.66,724.66,0.0
990.32,990.32,0.0
982.84,982.84,0.0
609.59,609.59,0.0
956.91,956.91,0.0
29.17,29.17,0.0
1251.81,1251.81,0.0
1.99,1.99,0.0
743.74,743.74,0.0
852.98,852.98,0.0
116.31,116.31,0.0
676.53,676.53,0.0
909.87,909.87,0.0
1296.54,1296.54,0.0
481.17,481.17,0.0
932.36,932.36,0.0
1115.16,1115.16,0.0
347.22,347.22,0.0
427.96,427.96,0.0
317.42,317.42,0.0
0.0,0.0,0.0
1209.79,1209.79,0.0
121.63,121.63,0.0
1012.85,1012.85,0.0
95.76,95.76,0.0
901.33,901.33,0.0
115.75,115.75,0.0
637.46,637.46,0.0
334.75,334.75,0.0
1085.97,1085.97,0.0
758.6,758.6,0.0
807.43,807.43,0.0
0.0,0.0,0.0
1015.36,1015.36,0.0
386.72,386.72,0.0
568.84,568.84,0.0
346.17,346.17,0.0
1004.72,1004.72,0.0
495.35,495.35,0.0
839.88,839.88,0.0
734.81,734.81,0.0
855.81,855.81,0.0
242.24,242.24,0.0
569.03,569.03,0.0
0.0,0.0,0.0
1137.75,1137.75,0.0
774.02,774.02,0.0
790.08,790.08,0.0
579.62,579.62,0.0
890.13,890.13,0.0
402.32,402.32,0.0
270.17,270.17,0.0
1031.11,1031.11,0.0
511.32,511.32,0.0
944.87,944.87,0.0
247.05,247.05,0.0
196.61,196.61,0.0
296.52,296.52,0.0
1031.35,1031.35,0.0
234.61,234.61,0.0
265.32,265.32,0.0
276.94,276.94,0.0
422.17,422.17,0.0
196.11,196.11,0.0
1074.51,1074.51,0.0
885.25,885.25,0.0
241.93,241.93,0.0
839.71,839.71,0.0
977.21,977.21,0.0
34.56,34.56,0.0
1342.81,1342.81,0.0
83.3,83.3,0.0
604.76,604.76,0.0
269.9,269.9,0.0
0.0,0.0,0.0
274.37,274.37,0.0
359.28,359.28,0.0
363.62,363.62,0.0
794.85,794.85,0.0
182.79,182.79,0.0
969.41,969.41,0.0
626.04,626.04,0.0
805.68,805.68,0.0
603.65,603.65,0.0
565.89,565.89,0.0
287.97,287.97,0.0
944.12,944.12,0.0
123.93,123.93,0.0
442.75,442.75,0.0
33.44,33.44,0.0
1175.02,1175.02,0.0
725.45,725.45,0.0
539.08,539.08,0.0
987.44,987.44,0.0
729.82,729.82,0.0
938.66,938.66,0.0
1067.96,1067.96,0.0
590.53,590.53,0.0
122.35,122.35,0.0
116.29,116.29,0.0
50.19,50.19,0.0
827.4,827.4,0.0
345.16,345.16,0.0
683.24,683.24,0.0
1322.71,1322.71,0.0
226.23,226.23,0.0
822.33,822.33,0.0
503.71,503.71,0.0
699.56,699.56,0.0
976.81,976.81,0.0
361.38,361.38,0.0
503.06,503.06,0.0
417.56,417.56,0.0
84.9,84.9,0.0
1329.19,1329.19,0.0
336.28,336.28,0.0
10.49,10.49,0.0
397.69,397.69,0.0
1144.54,1144.54,0.0
933.77,933.77,0.0
104.66,104.66,0.0
